epoch,bpr,ile,cl,sec,val_Recall@10,val_NDCG@10,val_Recall@20,val_NDCG@20,val_TailRecall@20,val_Coverage@20,val_ARP@20,val_TailExposure@20,val_MiddleExposure@20,val_HeadExposure@20
1,0.692494933622597,1.491626312542641e-06,5.578954644446825,4.96578574180603,,,,,,,,,,
2,0.6914463843742427,1.6717626419219652e-06,5.569926686530565,4.96995997428894,,,,,,,,,,
3,0.6897456741681064,1.7309395225180466e-06,5.567209543102849,4.984416723251343,,,,,,,,,,
4,0.6874069732471104,1.7625970544067687e-06,5.570827738211973,4.9690210819244385,,,,,,,,,,
5,0.6839308560329632,1.727339544444091e-06,5.574491897638697,4.983736276626587,0.042757704854011536,0.020789360627532005,0.06662247329950333,0.026790721341967583,0.016842104494571686,0.8140390602887064,5.822871208190918,0.04625455750745774,0.2724312230692741,0.6813142194232682
6,0.6784959213577048,1.499445777520838e-06,5.586347398966768,4.499821424484253,,,,,,,,,,
7,0.6698789339866081,8.942580785410462e-06,5.5973355822319535,4.9043967723846436,,,,,,,,,,
8,0.65589448570335,5.371487846701316e-05,5.626889287990375,5.0981645584106445,,,,,,,,,,
9,0.6345474402399829,0.0003085746407289191,5.6708968329603655,4.973726749420166,,,,,,,,,,
10,0.6031481240787645,0.001091344539716799,5.742271524276177,5.017504453659058,0.07789194583892822,0.037715766578912735,0.13705667853355408,0.0526842437684536,0.023157894611358643,0.4752335125955279,6.491603374481201,0.008609545906529665,0.07250580046403712,0.9188846536294332
11,0.5624191108411246,0.0031548223864409503,5.832503576348298,5.025305986404419,,,,,,,,,,
12,0.5163143529509105,0.007067210086872869,5.928548127195261,5.045336008071899,,,,,,,,,,
13,0.4725356104165098,0.01154561386015402,6.012363339862684,5.030986547470093,,,,,,,,,,
14,0.43386239074442506,0.015963859726967167,6.0655181773387605,4.969030857086182,,,,,,,,,,
15,0.40398741225256535,0.018199353302101585,6.095975722709712,4.936113357543945,0.08965860307216644,0.041966523975133896,0.15362943708896637,0.05798725038766861,0.027368418872356415,0.41551089725445794,6.603377819061279,0.00772290354656944,0.052999668544912164,0.9392774279085184
16,0.3791090193456107,0.020055632640600857,6.108899562028203,5.016995906829834,,,,,,,,,,
17,0.3600968007188644,0.021031371290611958,6.111748030585964,5.013044357299805,,,,,,,,,,
18,0.3429879791980242,0.020540554559089406,6.110071460696032,4.785099029541016,,,,,,,,,,
19,0.3288804055565465,0.021136939151715623,6.100598794700455,5.008699893951416,,,,,,,,,,
20,0.3173427716658933,0.020002774234833945,6.091270032590323,4.8622846603393555,0.0913158729672432,0.043246861547231674,0.15893271565437317,0.06019004061818123,0.027368418872356415,0.4435324087178036,6.539747714996338,0.008733841564468015,0.0641862777593636,0.9270798806761684
21,0.3062771891590452,0.0196884396302439,6.083541299304823,4.768285751342773,,,,,,,,,,
22,0.29694273393519605,0.018356711736261626,6.0735708083549556,4.6321094036102295,,,,,,,,,,
23,0.2887558536807986,0.017768726524400667,6.060777754679213,4.998779535293579,,,,,,,,,,
24,0.281547857897125,0.017952681267566054,6.0496972007473016,5.03005838394165,,,,,,,,,,
25,0.27589334623657,0.017475225923610102,6.041459473380207,5.013142824172974,0.09081869572401047,0.04402981325984001,0.15710970759391785,0.06065671145915985,0.018947366625070572,0.4732521936031701,6.478153228759766,0.0099022207490885,0.07748591315876699,0.9126118660921445
26,0.26972419915408113,0.01595520082330943,6.03231548740916,5.00920844078064,,,,,,,,,,
27,0.2635256232571428,0.015543482599467256,6.022975218557093,5.025807857513428,,,,,,,,,,
28,0.25841664463064096,0.014581208564273088,6.0128383601668975,4.970070838928223,,,,,,,,,,
29,0.2545139505697863,0.013432935276238697,6.0067411130362185,4.727339029312134,,,,,,,,,,
30,0.24971867760602576,0.013877692537205498,5.998237407990616,4.951004981994629,0.09148160368204117,0.04426239803433418,0.15694397687911987,0.06066161021590233,0.023157894611358643,0.5058024341919048,6.427024841308594,0.011368909512761021,0.0905949618826649,0.898036128604574
31,0.2473403238249521,0.01243736282803363,5.986653282694573,4.994067907333374,,,,,,,,,,
32,0.24233980172306951,0.011816686445449472,5.981064197790884,5.018495321273804,,,,,,,,,,
33,0.2393879023564123,0.012340610794192792,5.972961728590248,4.8664937019348145,,,,,,,,,,
34,0.23567060016802627,0.011449622253744598,5.96648103477311,5.015523910522461,,,,,,,,,,
35,0.23237903796843368,0.010847896908539056,5.959192585771102,5.072122573852539,0.09380178898572922,0.04573908820748329,0.15462379157543182,0.06096804141998291,0.023157894611358643,0.5341069912255874,6.385529041290283,0.012686443486907523,0.10276764998342724,0.8845459065296652
36,0.22925466788511206,0.010276722686703446,5.954023006188608,5.001086473464966,,,,,,,,,,
37,0.22717106864400152,0.01016418792602239,5.947289275426934,4.94184422492981,,,,,,,,,,
38,0.2242652652037405,0.010233518095214573,5.941263038746632,4.919335842132568,,,,,,,,,,
39,0.2205740547310697,0.009402369506347815,5.937646482982775,5.01868200302124,,,,,,,,,,
40,0.21912516131453272,0.009003921806638938,5.9299280103975835,4.651005506515503,0.09164733439683914,0.04528080299496651,0.15445807576179504,0.06104840710759163,0.031578946858644485,0.5561845457118596,6.3466291427612305,0.013995691083858137,0.11439343718926086,0.871610871726881
41,0.215938527436152,0.008196723519804237,5.925189195758235,4.946987867355347,,,,,,,,,,
42,0.2154070948162218,0.008500726367550882,5.919552851767436,4.985151052474976,,,,,,,,,,
43,0.21188948613448735,0.008224168372592025,5.9157353944151945,5.012785911560059,,,,,,,,,,
44,0.2105090253762085,0.0082027049403442,5.913641459750433,4.512893199920654,,,,,,,,,,
45,0.20777929753717714,0.0080859233263241,5.908315157368236,4.743918180465698,0.09098441898822784,0.04512261971831322,0.15396088361740112,0.060872603207826614,0.02947368286550045,0.5805264647608265,6.312078475952148,0.015611534637056678,0.12563805104408352,0.8587504143188598
46,0.20598316236133993,0.007197679933517437,5.902734867847749,4.670035123825073,,,,,,,,,,
47,0.2040648025317784,0.006951992690179117,5.898219672432782,4.658425569534302,,,,,,,,,,
48,0.20174644952707918,0.007247715677308041,5.896826789326911,4.880638122558594,,,,,,,,,,
49,0.20168179099577188,0.00629549097376337,5.891405161279831,5.022146224975586,,,,,,,,,,
50,0.19913868714858146,0.005535671383144171,5.884870567461,4.99247932434082,0.08833277970552444,0.044082120060920715,0.15197215974330902,0.0600619912147522,0.03368420898914337,0.6020379281064251,6.282190322875977,0.016937354988399073,0.13583858137222407,0.8472240636393769
51,0.1975674083198074,0.006344637512012697,5.885692502460341,4.971617698669434,,,,,,,,,,
52,0.19673660462790163,0.006082133168995552,5.880481044741442,4.892851114273071,,,,,,,,,,
53,0.19427861828003487,0.0062345005391270985,5.878924891896491,4.796762943267822,,,,,,,,,,
54,0.1936815361471942,0.005409535756417513,5.874303995257747,4.917008876800537,,,,,,,,,,
55,0.19187137495427237,0.004507866986386944,5.873096030994053,4.63201904296875,0.08783559501171112,0.04360444098711014,0.15097779035568237,0.059427183121442795,0.03368420898914337,0.6193037078969714,6.251797199249268,0.018412330129267483,0.14573251574411666,0.8358551541266158
56,0.191440650146373,0.005309172599276028,5.869196919629173,4.989531755447388,,,,,,,,,,
57,0.1893821564251489,0.0050596409591159575,5.867301070777169,4.968562126159668,,,,,,,,,,
58,0.18701956296054117,0.006106701574371584,5.864632749209439,5.034503936767578,,,,,,,,,,
59,0.1869577422846843,0.004838629970890154,5.862457532952302,5.066509008407593,,,,,,,,,,
60,0.1856354910091762,0.005186394497498965,5.861133585881142,5.032972812652588,0.08750414103269577,0.04320722445845604,0.14981770515441895,0.058799199759960175,0.02947368286550045,0.6371355788281914,6.220357418060303,0.020003314550878355,0.1556098773616175,0.8243868080875042
61,0.18486284687571283,0.0047356045159535065,5.8563594574475815,5.000212669372559,,,,,,,,,,
62,0.18344027565343538,0.00421859504416836,5.853452915692851,4.96729040145874,,,,,,,,,,
63,0.1826004355493253,0.004473387035106803,5.851792105793082,5.029416561126709,,,,,,,,,,
64,0.1811552582866084,0.003911904656908426,5.8498684019938,5.061719179153442,,,,,,,,,,
65,0.180007676682333,0.004272385471426953,5.849364607873624,4.707806348800659,0.0860125944018364,0.042732175439596176,0.1488233357667923,0.05846916139125824,0.02947368286550045,0.6510048117746957,6.196232318878174,0.021387139542591978,0.16367252237321842,0.8149403380841896
66,0.1797032444363963,0.0041535884503276855,5.846676266106376,4.966444492340088,,,,,,,,,,
67,0.17884043141873213,0.0047493023145835,5.84224634100921,5.0520124435424805,,,,,,,,,,
68,0.17774031751782354,0.0039000070557090876,5.840588461743654,4.996631622314453,,,,,,,,,,
