epoch,bpr,ile,cl,sec,val_Recall@10,val_NDCG@10,val_Recall@20,val_NDCG@20,val_TailRecall@20,val_Coverage@20,val_ARP@20,val_TailExposure@20,val_MiddleExposure@20,val_HeadExposure@20
1,0.6925481579599589,1.4640980598531076e-06,5.577905463476251,4.221542835235596,,,,,,,,,,
2,0.6916684464816629,1.360322168563245e-06,5.568986405421348,4.287102460861206,,,,,,,,,,
3,0.6902585469023155,1.2841949975566432e-06,5.567393031433551,3.923881769180298,,,,,,,,,,
4,0.6882388648325509,8.015175770327231e-07,5.567372342965899,3.8012189865112305,,,,,,,,,,
5,0.685241017028363,8.70676323797794e-07,5.57168514363087,3.7762205600738525,0.037454426288604736,0.019182760268449783,0.057176001369953156,0.024126198142766953,0.006315789185464382,0.8383809793376734,5.770065784454346,0.047489227709645344,0.28785217103082533,0.6646586012595294
6,0.6804295660805528,6.729984232227071e-06,5.578958069321013,4.063790798187256,,,,,,,,,,
7,0.6724560743700849,4.0063411016443664e-05,5.594783420980412,3.9401705265045166,,,,,,,,,,
8,0.6584950467965899,0.00018769487978981462,5.62642749730688,3.9525861740112305,,,,,,,,,,
9,0.6337131318384713,0.0008086793319692659,5.6921536556995695,4.14344334602356,,,,,,,,,,
10,0.5927961142393794,0.002722886163251896,5.796461108827243,4.212622165679932,0.07954922318458557,0.038173649460077286,0.13274775445461273,0.051567576825618744,0.04842105135321617,0.5776960090574582,6.451382637023926,0.037661584355319855,0.06668047729532649,0.8956579383493537
11,0.5374546512200015,0.006508983500016323,5.923044517962602,4.42962121963501,,,,,,,,,,
12,0.48075587732078384,0.010160002350997533,6.0289842925802635,4.350694417953491,,,,,,,,,,
13,0.4302510810594489,0.012217636342520696,6.106354240083347,4.3125059604644775,,,,,,,,,,
14,0.38700513030490735,0.01333946336985287,6.158592554774597,4.371011257171631,,,,,,,,,,
15,0.3539953973606555,0.013626793392655188,6.185547216095194,4.49714732170105,0.08932714909315109,0.04271281138062477,0.1481604278087616,0.05748912692070007,0.05052631348371506,0.4941975658080951,6.568369388580322,0.04230195558501823,0.04635399403380842,0.9113440503811734
16,0.32677405942095455,0.013225644466596364,6.199310059094951,4.141223430633545,,,,,,,,,,
17,0.3039902063616871,0.012310060040250311,6.210641241421665,4.236756086349487,,,,,,,,,,
18,0.28470590449597716,0.012362543296368017,6.211362682119773,4.300039529800415,,,,,,,,,,
19,0.2707304769623889,0.0113907442326202,6.206252550556712,4.354872465133667,,,,,,,,,,
20,0.2568662455917275,0.010658322218261714,6.204967916446881,4.31314492225647,0.08932714909315109,0.043129388242959976,0.15064632892608643,0.05860328674316406,0.046315789222717285,0.4930653835267478,6.574019908905029,0.03777759363606231,0.04839244282399735,0.9138299635399404
21,0.24457664287438358,0.009800526740056647,6.196717645130018,4.304445266723633,,,,,,,,,,
22,0.2351304775606977,0.009494058016252561,6.18972034523957,4.227005958557129,,,,,,,,,,
23,0.22533163406553058,0.008786768875132403,6.181420305349531,3.9459004402160645,,,,,,,,,,
24,0.2185949986650996,0.008680268951324597,6.166450980806003,3.8373095989227295,,,,,,,,,,
25,0.21200729873928711,0.008293076987670612,6.161304042287116,4.248342037200928,0.09280742704868317,0.043917011469602585,0.15329797565937042,0.05909115821123123,0.05473683774471283,0.5083498443249364,6.558849811553955,0.03519224395094465,0.05305767318528339,0.9117500828637719
26,0.20464394149118967,0.007680024771550059,6.145607478427191,4.261337995529175,,,,,,,,,,
27,0.19912876254015596,0.007647775198557299,6.13726977536278,4.391206741333008,,,,,,,,,,
28,0.19372303142164746,0.006677976756757737,6.131784839351682,4.378875970840454,,,,,,,,,,
29,0.18852830041934104,0.00661708883529896,6.119548223314494,4.370559453964233,,,,,,,,,,
30,0.18408337594383825,0.006083205780762173,6.114541749884612,4.235413551330566,0.09181305766105652,0.04414820298552513,0.15064632892608643,0.05896000936627388,0.05473683774471283,0.5199547127087462,6.53790807723999,0.033684123301292675,0.057258866423599605,0.9090570102751078
31,0.1797344609551186,0.005897578578969178,6.106285631221576,3.9500980377197266,,,,,,,,,,
32,0.17629465286749124,0.006336083899109359,6.09386473676584,4.228193998336792,,,,,,,,,,
33,0.17305587754197363,0.0058587053344571404,6.08339882245029,4.2671990394592285,,,,,,,,,,
34,0.16925861180698784,0.004998271221832039,6.079119905068056,4.390572786331177,,,,,,,,,,
35,0.16579168665148045,0.005041623196579263,6.069328520419824,4.2270801067352295,0.09164733439683914,0.04392257705330849,0.15130925178527832,0.058896228671073914,0.05473683774471283,0.5335409000849136,6.514565467834473,0.03206827974809413,0.0632830626450116,0.9046486576068943
36,0.16270001754708532,0.004941189051928665,6.060850867389762,4.195844650268555,,,,,,,,,,
37,0.15956131515711763,0.0054387397886539405,6.054343032140801,4.059600591659546,,,,,,,,,,
38,0.15788860956247705,0.0047153905183833136,6.042213721867025,4.169668674468994,,,,,,,,,,
39,0.1549033302895344,0.004584973134048603,6.037514091408165,4.2634217739105225,,,,,,,,,,
40,0.15260622634069762,0.004606954631991311,6.031233429038612,4.257146835327148,0.09148160368204117,0.043967682868242264,0.14782896637916565,0.05813055485486984,0.056842103600502014,0.553920181149165,6.485569000244141,0.031960556844547565,0.06941498176997017,0.8986244613854822
41,0.1500372421132387,0.003705834042379483,6.028645362297114,4.356496095657349,,,,,,,,,,
42,0.1478080556993067,0.004142176877179139,6.019519099353873,4.343984603881836,,,,,,,,,,
43,0.14568552124674303,0.00410835339048755,6.013649996179733,4.299996614456177,,,,,,,,,,
44,0.1435399053305605,0.0037829949218722127,6.007470907086003,4.148986577987671,,,,,,,,,,
45,0.141720745902862,0.0037990637866263514,6.003358635589154,3.862438440322876,0.08982432633638382,0.043340396136045456,0.14584024250507355,0.05747004225850105,0.05473683774471283,0.5709029153693744,6.465622901916504,0.030991050712628438,0.07528173682466026,0.8937272124627113
46,0.13959891941860644,0.0034374355960528563,5.99960718363741,4.456680536270142,,,,,,,,,,
47,0.13798746760309177,0.003470747205314063,5.995128955284175,4.442119836807251,,,,,,,,,,
48,0.13644283656438772,0.0037405317128363707,5.988354595908283,4.365245342254639,,,,,,,,,,
49,0.1355612472678623,0.0033982100562719554,5.982006991866731,3.9970104694366455,,,,,,,,,,
50,0.133135095129918,0.003247278068523432,5.9793741059129255,4.1048383712768555,0.09015578031539917,0.04320570454001427,0.1461716890335083,0.05723360925912857,0.05052631348371506,0.5833569204641947,6.446566104888916,0.030013258203513422,0.08113191912495857,0.888854822671528
51,0.1314944082694332,0.0029249536667381756,5.975486713604336,3.7770299911499023,,,,,,,,,,
52,0.13051730117006025,0.003132771521642716,5.97121817526156,3.807687759399414,,,,,,,,,,
53,0.12935029503202786,0.0030553020597390923,5.964725483943076,4.01394248008728,,,,,,,,,,
54,0.12811584041936555,0.0030452332198352737,5.959922887983113,4.272172689437866,,,,,,,,,,
55,0.1266380250997787,0.0032244353161816294,5.955199440030286,3.9644815921783447,0.08965860307216644,0.04307040572166443,0.14368577301502228,0.0565219409763813,0.052631575614213943,0.6014718369657515,6.422067165374756,0.029847530659595625,0.087951607557176,0.8822008617832283
56,0.12484794893186457,0.002921669876417728,5.950310275502448,3.8117148876190186,,,,,,,,,,
57,0.1245931221077042,0.0026919817989776006,5.95002245728987,4.065293550491333,,,,,,,,,,
58,0.12268568341531892,0.0026917597094265424,5.947659708287594,4.30562162399292,,,,,,,,,,
59,0.12167621104821671,0.0027612343411373245,5.9434726046819755,4.2460081577301025,,,,,,,,,,
60,0.12058881028507748,0.002477888022500059,5.938794626806774,3.919342279434204,0.08816704899072647,0.04210129380226135,0.1428571343421936,0.0557323582470417,0.0442105233669281,0.6142088876309085,6.405707359313965,0.029350348027842227,0.09334603911170036,0.8773036128604574
61,0.11995753433800092,0.0028575512341024603,5.934101233517167,4.125567197799683,,,,,,,,,,
62,0.11793125355548233,0.0023299567584805937,5.933943048880918,4.261545181274414,,,,,,,,,,
63,0.11804299812464819,0.002438837193982632,5.932478393081331,3.8538320064544678,,,,,,,,,,
64,0.11677823590971258,0.002393648943876396,5.928792239975755,3.7977490425109863,,,,,,,,,,
65,0.1159067460111458,0.002145144187045306,5.926680007990259,3.9847702980041504,0.08584686368703842,0.041331104934215546,0.14202851057052612,0.055355582386255264,0.046315789222717285,0.6289272572884235,6.389994144439697,0.0287951607557176,0.09811070599933709,0.8730941332449453
66,0.11452419729563441,0.0025105928436035215,5.92244231439855,4.189213752746582,,,,,,,,,,
67,0.11414074935834773,0.0023557748315902014,5.916454941686923,4.394578218460083,,,,,,,,,,
68,0.11289849268258924,0.0020977366368946353,5.916014556467098,4.3309290409088135,,,,,,,,,,
69,0.11243873878117025,0.002348260935301422,5.910738823187613,4.361177921295166,,,,,,,,,,
70,0.11147850463642692,0.002223311727673877,5.910797477638634,3.806057929992676,0.08501823246479034,0.041301485151052475,0.14119987189769745,0.05529753863811493,0.0442105233669281,0.6410982168129069,6.366999626159668,0.029201193238316207,0.10468180311567783,0.866117003646006
71,0.11124344599725557,0.0020678260062681956,5.904457147974167,4.339085817337036,,,,,,,,,,
72,0.10989828647053154,0.002248660322791288,5.907085505715252,4.370195388793945,,,,,,,,,,
73,0.10961797871511347,0.0022067566732374305,5.90705988877011,3.949946165084839,,,,,,,,,,
74,0.10854717534388938,0.0018879675014106703,5.902414436758,4.219217300415039,,,,,,,,,,
75,0.10833541657367762,0.0023392048916755902,5.900588606395861,4.205817699432373,0.08369240909814835,0.04100244864821434,0.13970832526683807,0.05497771129012108,0.042105261236429214,0.6512878573450326,6.353219032287598,0.02911832946635731,0.1094050381173351,0.8614766324163076
