epoch,bpr,ile,cl,sec,val_Recall@10,val_NDCG@10,val_Recall@20,val_NDCG@20,val_TailRecall@20,val_Coverage@20,val_ARP@20,val_TailExposure@20,val_MiddleExposure@20,val_HeadExposure@20
1,0.5769878773793687,0.0,0.0,2.3871684074401855,,,,,,,,,,
2,0.33329730921418127,0.0,0.0,2.553927183151245,,,,,,,,,,
3,0.3142343270082543,0.0,0.0,2.3854637145996094,,,,,,,,,,
4,0.3126654944715709,0.0,0.0,2.2770488262176514,,,,,,,,,,
5,0.3066185662781235,0.0,0.0,2.300903558731079,0.04723234847187996,0.02255946770310402,0.083360955119133,0.031536392867565155,0.0,0.0653835267478064,7.519959449768066,0.001160092807424594,0.0,0.9988399071925754
6,0.30521342506373883,0.0,0.0,2.297173500061035,,,,,,,,,,
7,0.30278710422724703,0.0,0.0,2.3045296669006348,,,,,,,,,,
8,0.2992132288696122,0.0,0.0,2.289353847503662,,,,,,,,,,
9,0.2960442522146406,0.0,0.0,2.353205442428589,,,,,,,,,,
10,0.29082918819719855,0.0,0.0,2.340536117553711,0.047398075461387634,0.022590674459934235,0.08369240909814835,0.031640198081731796,0.0021052630618214607,0.08264930653835267,7.5148396492004395,0.0016489890619821013,8.286377195889957e-06,0.998342724560822
11,0.28506563832289983,0.0,0.0,2.31124210357666,,,,,,,,,,
12,0.2770570431747576,0.0,0.0,2.3077456951141357,,,,,,,,,,
13,0.2675232943827218,0.0,0.0,2.334177017211914,,,,,,,,,,
14,0.26070981391154935,0.0,0.0,2.324838161468506,,,,,,,,,,
15,0.2553237653779287,0.0,0.0,2.300858974456787,0.04789526015520096,0.023041054606437683,0.08568114042282104,0.032549407333135605,0.0,0.10840645343900368,7.446054458618164,0.0010606562810739145,0.00020715942989724893,0.9987321842890289
16,0.25198186759966135,0.0,0.0,2.3398165702819824,,,,,,,,,,
17,0.2479221697923911,0.0,0.0,2.3227102756500244,,,,,,,,,,
18,0.24501843445927557,0.0,0.0,2.2669389247894287,,,,,,,,,,
19,0.24292782623402392,0.0,0.0,2.284952163696289,,,,,,,,,,
20,0.24131398403296506,0.0,0.0,2.3275492191314697,0.05021544545888901,0.023748729377985,0.08766987174749374,0.033144377171993256,0.0,0.11633172940843475,7.381386756896973,0.0006463374212794166,0.0004474643685780577,0.9989061982101425
21,0.2380584353295556,0.0,0.0,2.502596616744995,,,,,,,,,,
22,0.2360430606742845,0.0,0.0,2.4658706188201904,,,,,,,,,,
23,0.23367879795332025,0.0,0.0,2.438713550567627,,,,,,,,,,
24,0.22927792946787645,0.0,0.0,2.3478946685791016,,,,,,,,,,
25,0.22536106190107164,0.0,0.0,2.3212547302246094,0.054855816066265106,0.026149164885282516,0.09164733439683914,0.03541550412774086,0.0,0.14322105859043305,7.348605632781982,0.0006711965528670865,0.0007540603248259861,0.9985747431223069
26,0.22160844559217022,0.0,0.0,2.2976982593536377,,,,,,,,,,
27,0.21736833975262884,0.0,0.0,2.3029890060424805,,,,,,,,,,
28,0.2140200168546969,0.0,0.0,2.3895697593688965,,,,,,,,,,
29,0.21054605410916963,0.0,0.0,2.263798475265503,,,,,,,,,,
30,0.20783598394724576,0.0,0.0,2.2616288661956787,0.059496186673641205,0.029599320143461227,0.09960225224494934,0.039697013795375824,0.0,0.18030002830455705,7.282298564910889,0.0008286377195889957,0.0016407026847862114,0.9975306595956248
31,0.20498050868946271,0.0,0.0,2.3750147819519043,,,,,,,,,,
32,0.20172522157213113,0.0,0.0,2.3612818717956543,,,,,,,,,,
33,0.2000863064814658,0.0,0.0,2.279618501663208,,,,,,,,,,
34,0.19846878010426125,0.0,0.0,2.348522901535034,,,,,,,,,,
35,0.19541344449032833,0.0,0.0,2.3767027854919434,0.06314219534397125,0.03124828077852726,0.10357971489429474,0.041419073939323425,0.0,0.20039626379847156,7.221278190612793,0.0006794829300629764,0.003314550878355983,0.996005966191581
36,0.1947343720354303,0.0,0.0,2.2737550735473633,,,,,,,,,,
37,0.193879627615866,0.0,0.0,2.3479270935058594,,,,,,,,,,
38,0.18995623421059907,0.0,0.0,2.40924072265625,,,,,,,,,,
39,0.18990644834337445,0.0,0.0,2.258620023727417,,,,,,,,,,
40,0.18964757492942533,0.0,0.0,2.2498996257781982,0.06463374197483063,0.03247297555208206,0.10855153948068619,0.043504126369953156,0.0,0.22332295499575433,7.1837382316589355,0.000778919456413656,0.005071262843884654,0.9941498176997017
41,0.18721755164383103,0.0,0.0,2.2656772136688232,,,,,,,,,,
42,0.18560413918355956,0.0,0.0,2.2583694458007812,,,,,,,,,,
43,0.18411524724351228,0.0,0.0,2.3247151374816895,,,,,,,,,,
44,0.18260719175756412,0.0,0.0,2.415081739425659,,,,,,,,,,
