epoch,train_loss,val_recall@10,val_recall@20,val_hit_rate@10,val_hit_rate@20,val_ndcg@10,val_ndcg@20
15,0.24842334415452288,0.0513755386083439,0.08534968501394617,0.0513755386083439,0.08534968501394617,0.023614236673807562,0.032123408520166395
16,0.24646725150785515,0.0510440835205083,0.08485250238219277,0.0510440835205083,0.08485250238219277,0.0236245672236097,0.03208886299135375
17,0.24494641764969677,0.0510440835205083,0.08601259518961737,0.0510440835205083,0.08601259518961737,0.023799045746087197,0.03253890788951258
18,0.24250172197947553,0.051706993696179496,0.08634405027745297,0.051706993696179496,0.08634405027745297,0.023828631399071567,0.03246498740480995
19,0.24060381063255845,0.052535631415768495,0.08700696054449689,0.052535631415768495,0.08700696054449689,0.024117927476615553,0.03272575993963848
20,0.23709242115738643,0.05336426913535749,0.08750414317625028,0.05336426913535749,0.08750414317625028,0.024571748050334123,0.033116252217435624
21,0.23309263595443327,0.05286708650360409,0.09148160413890474,0.05286708650360409,0.09148160413890474,0.024982027727388213,0.03467016161799451
22,0.22911340750028883,0.05369572422319309,0.09396751738657491,0.05369572422319309,0.09396751738657491,0.026250150215212858,0.03640784606038734
23,0.22522832465765444,0.05551872720505411,0.0947961551061639,0.05551872720505411,0.0947961551061639,0.027533714104175846,0.037450070796984494
24,0.22147356230520343,0.05717600264546687,0.09562479282575291,0.05717600264546687,0.09562479282575291,0.02830413913364773,0.03798677134218005
25,0.2164198720912615,0.05817036790897367,0.09927079879194449,0.05817036790897367,0.09927079879194449,0.02916141071554087,0.03949496450497194
26,0.21289085170220098,0.05982764334815166,0.10092807423112247,0.05982764334815166,0.10092807423112247,0.0300701397088661,0.04034888155679356
27,0.20932913163843794,0.060490553522588086,0.10192243958353246,0.060490553522588086,0.10192243958353246,0.03063052161085831,0.04102453842196079
28,0.20697034863294966,0.06148491878609488,0.10291680475813607,0.06148491878609488,0.10291680475813607,0.03155186111129077,0.04195845984157087
29,0.20475069439977847,0.06247928405083644,0.10490553528268012,0.06247928405083644,0.10490553528268012,0.031953311293457846,0.042615731819392356
30,0.20287954382765455,0.06330792177166021,0.10440835265092673,0.06330792177166021,0.10440835265092673,0.032425946294569914,0.04273437037335491
31,0.20214992610574714,0.06330792177166021,0.10507126274016428,0.06330792177166021,0.10507126274016428,0.03239601972844127,0.04285375251230081
32,0.1993893587602641,0.06330792177289497,0.10540271800580624,0.06330792177289497,0.10540271800580624,0.032438174321356004,0.04297103872661623
33,0.19739836480510659,0.06264501159722377,0.10507126291797064,0.06264501159722377,0.10507126291797064,0.03228979625294333,0.042912499558700405
34,0.1958910514240821,0.06281073913990681,0.10523699037051572,0.06281073913990681,0.10523699037051572,0.03235765915909794,0.042973980660722236
35,0.1949242396583469,0.06264501159722377,0.10639708317794032,0.06264501159722377,0.10639708317794032,0.03228430677777021,0.04326698589078492
36,0.19498672428153946,0.06397083194856616,0.10540271791690306,0.06397083194856616,0.10540271791690306,0.032988251855842005,0.043409310335606424
37,0.1926879548381172,0.06413655949248397,0.10540271800580624,0.06413655949248397,0.10540271800580624,0.03304207604532808,0.043449088735990585
38,0.1923848659194691,0.06397083194609664,0.10656281072432765,0.06397083194609664,0.10656281072432765,0.03305590784169158,0.04376643025901269
39,0.1909063343236787,0.06446801457785004,0.10938017897093023,0.06446801457785004,0.10938017897093023,0.033228754910511075,0.044476221186220945
40,0.18914871715331627,0.06595956247187545,0.11087172686619043,0.06595956247187545,0.11087172686619043,0.03342806694940854,0.044639861497029115
41,0.18741905888498786,0.06479946966568563,0.11203181958471184,0.06479946966568563,0.11203181958471184,0.0332100520516725,0.045055945543711215
42,0.18547175157674436,0.0649651972108382,0.1133576400249574,0.0649651972108382,0.1133576400249574,0.03332494079874057,0.04543235716630696
43,0.184549990344615,0.0654623798425916,0.11567782572870978,0.0654623798425916,0.11567782572870978,0.033638871563515166,0.046171674448694265
44,0.18373596725498173,0.06662247265001618,0.11584355318125487,0.06662247265001618,0.11584355318125487,0.033911478873323755,0.046154108649211725
45,0.1812860374042564,0.06728538282568738,0.11667219099221658,0.06728538282568738,0.11667219099221658,0.03406476807114716,0.04635534689008182
46,0.17979260096504202,0.06778256545744078,0.11617500827155999,0.06778256545744078,0.11617500827155999,0.034347864475383995,0.046417168893826334
47,0.17766320186037823,0.06894265826486537,0.11832946634249139,0.06894265826486537,0.11832946634249139,0.03462334470172068,0.04692503951494865
48,0.1770700766676197,0.06910838580878317,0.11832946634249139,0.06910838580878317,0.11832946634249139,0.03466344079855344,0.04695563417213284
49,0.17613793616121687,0.06894265826363061,0.1188266488853416,0.06894265826363061,0.1188266488853416,0.03507632252945138,0.04755377294579049
50,0.17516392842609832,0.06761683791228822,0.118495193797506,0.06761683791228822,0.118495193797506,0.034546795647182646,0.047303824219080956
