epoch,train_loss,val_recall@10,val_recall@20,val_hit_rate@10,val_hit_rate@20,val_ndcg@10,val_ndcg@20
1,0.4454501653498033,0.0457408021163735,0.08070931387562051,0.0457408021163735,0.08070931387562051,0.022226823633675608,0.030975476612377373
2,0.316810452170104,0.04690089492256332,0.08186940668304511,0.04690089492256332,0.08186940668304511,0.022394333909894502,0.031085437579209497
3,0.31133210382565163,0.04623798474689213,0.08186940668304511,0.04623798474689213,0.08186940668304511,0.022181720249996918,0.031058292463668775
4,0.30736092361013856,0.047232350010398924,0.08286377194655191,0.047232350010398924,0.08286377194655191,0.022704129610463784,0.03154952032198308
5,0.30357357890789427,0.04574080211513873,0.08170367913912731,0.04574080211513873,0.08170367913912731,0.022265499760543407,0.03123810169567009
6,0.3014531364129154,0.045409347027303135,0.0825323168587163,0.045409347027303135,0.0825323168587163,0.022018373375564053,0.0312714113344222
7,0.29832578345895855,0.045906529657821764,0.0825323168587163,0.045906529657821764,0.0825323168587163,0.022178951742848025,0.03129273930482411
8,0.2968583155540532,0.04557507457122093,0.0835266821222231,0.04557507457122093,0.0835266821222231,0.022282168695460517,0.03172914485577068
9,0.2934762220751542,0.04739807755431672,0.0838581372100587,0.04739807755431672,0.0838581372100587,0.022687119790802027,0.03172233521340697
10,0.28719608014865566,0.047232350010398924,0.0841895922978943,0.047232350010398924,0.0841895922978943,0.022718908615289322,0.03193215886485924
11,0.27745992671799,0.04839244281782352,0.0851839575614011,0.04839244281782352,0.0851839575614011,0.02315761273949696,0.032339224310941876
12,0.2649247216614137,0.049055352993494714,0.08551541265047145,0.049055352993494714,0.08551541265047145,0.023641756317464967,0.03279835657075537
13,0.25686742061301476,0.04888962544834215,0.08684123300057908,0.04888962544834215,0.08684123300057908,0.023580618059453405,0.033131929196572915
14,0.25180337880286147,0.04971826316793114,0.08634405036882568,0.04971826316793114,0.08634405036882568,0.02362030369801003,0.032801122599419356
15,0.24864287890460585,0.0513755386083439,0.08617832282614266,0.0513755386083439,0.08617832282614266,0.024005463838275988,0.03271274079275736
16,0.24762914684868478,0.0510440835205083,0.08601259528099009,0.0510440835205083,0.08601259528099009,0.02379956617852612,0.0325428592254132
17,0.24591727189161364,0.05104408351927354,0.08733841563233248,0.05104408351927354,0.08733841563233248,0.0235739259180799,0.03262912762685647
18,0.24315830157822177,0.0508783559765905,0.08783559826408588,0.0508783559765905,0.08783559826408588,0.02387188124832508,0.03308280066203945
19,0.2417980256682156,0.05137553860710913,0.08650977782137077,0.05137553860710913,0.08650977782137077,0.02401681788102716,0.032821777683859
20,0.2384214070853372,0.05187272123886253,0.08783559817271316,0.05187272123886253,0.08783559817271316,0.024110853465821595,0.03312352313643107
21,0.23562349733020924,0.05319854159020492,0.08949287361189115,0.05319854159020492,0.08949287361189115,0.02479208461794586,0.03388788986902957
22,0.2305326985860416,0.05419290685371172,0.09164733177419526,0.05419290685371172,0.09164733177419526,0.025553656693203464,0.034956333112313644
23,0.22703794532655572,0.05551872720505411,0.09380178975375393,0.05551872720505411,0.09380178975375393,0.026904910760241745,0.03654248625679663
24,0.22253560133551892,0.057341730188149906,0.09579052037214024,0.057341730188149906,0.09579052037214024,0.02818492761596094,0.03787209418808185
25,0.217858549069048,0.05850182299680926,0.09777925080778112,0.05850182299680926,0.09777925080778112,0.029139720655441837,0.039010393187245626
26,0.21434420107833793,0.06032482597990505,0.10026516405545129,0.06032482597990505,0.10026516405545129,0.029859584184189998,0.03984086098378468
27,0.21103059258610035,0.06065628106897542,0.1005966190543837,0.06065628106897542,0.1005966190543837,0.030170173161991255,0.04016760062212714
28,0.20774063967241513,0.06181637387516525,0.1004308915104659,0.06181637387516525,0.1004308915104659,0.03081262882898926,0.04052263696301071
29,0.20527674310766209,0.06165064633124745,0.10208816694964389,0.06165064633124745,0.10208816694964389,0.03139729716036843,0.041589725858300064
30,0.20314175248820837,0.0641365594912492,0.10324825975706849,0.0641365594912492,0.10324825975706849,0.032553626730035465,0.042390714063968805
31,0.2012623858415776,0.0646337421230026,0.10357971493380727,0.0646337421230026,0.10357971493380727,0.0328535596646534,0.04265623059917709
32,0.20050109081897,0.06479946966692039,0.10523699046188843,0.06479946966692039,0.10523699046188843,0.032738615718895844,0.042898755925585584
33,0.1969613296894095,0.06529665229867379,0.10457408019731405,0.06529665229867379,0.10457408019731405,0.032892001548922134,0.04277212967689281
34,0.19597498166984537,0.06463374212423736,0.10424262510947846,0.06463374212423736,0.10424262510947846,0.03284879428367564,0.04283985017836193
35,0.19408972852639056,0.06546237984382636,0.10523699037298526,0.06546237984382636,0.10523699037298526,0.03298538506406405,0.042968352522514575
36,0.19287542448224262,0.06529665229990857,0.10540271791690306,0.06529665229990857,0.10540271791690306,0.033069709683239044,0.04316318063093192
37,0.19137891091146478,0.0646337421230026,0.10507126274016428,0.0646337421230026,0.10507126274016428,0.03279150291205559,0.04297583349873915
38,0.18962723895139172,0.06513092475599076,0.10639708318287938,0.06513092475599076,0.10639708318287938,0.03313580489253461,0.0435025841287866
39,0.1884564196728765,0.06629101756341535,0.10772290353422177,0.06629101756341535,0.10772290353422177,0.03345262367533934,0.043832205857662995
40,0.1868582833845521,0.06645674510733315,0.10888299634164637,0.06645674510733315,0.10888299634164637,0.03345290342402016,0.04411638543543177
41,0.18547561132655185,0.06711965528300436,0.11136890940904064,0.06711965528300436,0.11136890940904064,0.0338487478036694,0.04487705141624493
42,0.1852300568874347,0.06728538282568738,0.11302618484821864,0.06728538282568738,0.11302618484821864,0.03383180062154745,0.045240248816151435
43,0.18259918902333724,0.06877693072094758,0.11402055011172543,0.06877693072094758,0.11402055011172543,0.034415369254515625,0.045693241361680514
44,0.18178347048024796,0.06894265826486537,0.11451773283608631,0.06894265826486537,0.11451773283608631,0.03454620565417728,0.045909116531755896
45,0.17959898576581548,0.069439840895384,0.1153463705556753,0.069439840895384,0.1153463705556753,0.03479472845101301,0.04623941203253946
46,0.1788309907048947,0.06861120317579501,0.11716937353753633,0.06861120317579501,0.11716937353753633,0.03449273258966249,0.04658845208528463
47,0.1774255279598218,0.0704342061588908,0.11750082862537192,0.0704342061588908,0.11750082862537192,0.03510086675738514,0.04682818929120567
48,0.1760998243501301,0.0705999337028086,0.1168379184509355,0.0705999337028086,0.1168379184509355,0.03523106999691597,0.046792778269538114
49,0.17480860769356266,0.0707656612467264,0.11882664897794909,0.0707656612467264,0.11882664897794909,0.0349862489288745,0.047017077551423064
50,0.17426489949354013,0.071097116334562,0.11998674178413891,0.071097116334562,0.11998674178413891,0.035136659137588545,0.04734696146628005
