epoch,train_loss,val_recall@10,val_recall@20,val_hit_rate@10,val_hit_rate@20,val_ndcg@10,val_ndcg@20
1,0.6939938984301041,0.005303281405369572,0.008783559827643355,0.005303281405369572,0.008783559827643355,0.0026071428620424103,0.0034899868424222453
2,0.6483937384002748,0.02916804772212405,0.05236990377430415,0.02916804772212405,0.05236990377430415,0.013868461377834757,0.019668040203809106
3,0.4292063146929933,0.04557507456998616,0.07706330790942893,0.04557507456998616,0.07706330790942893,0.020867678398228773,0.02876809602655794
4,0.31315523716385923,0.048889625449576916,0.08004640370118409,0.048889625449576916,0.08004640370118409,0.02273302816717651,0.030510096238135186
5,0.28397701240539375,0.04922108053617775,0.08369240966737566,0.04922108053617775,0.08369240966737566,0.023330170671089147,0.03194112514593584
6,0.26266361708943764,0.049386808080095546,0.08634405037129522,0.049386808080095546,0.08634405037129522,0.023671622842458905,0.032893132615339334
7,0.24438702736729512,0.05270135895845153,0.08816705335315625,0.05270135895845153,0.08816705335315625,0.02462508959246859,0.033476847889785305
8,0.22666473512700408,0.05270135896092106,0.0894928737057334,0.05270135896092106,0.0894928737057334,0.025232103144219666,0.03450590423143163
9,0.21327670560981113,0.054855817029382914,0.09363606230367838,0.054855817029382914,0.09363606230367838,0.02690960582806292,0.036721209852524375
10,0.20103106966022977,0.055684454751441445,0.09811070598205036,0.055684454751441445,0.09811070598205036,0.027694941131304857,0.03836424271972775
11,0.1910489148988804,0.05817036790897367,0.0967848856331775,0.05817036790897367,0.0967848856331775,0.02867698851098604,0.03833196920002874
12,0.18204479326718684,0.05883327808464486,0.10357971493133773,0.05883327808464486,0.10357971493133773,0.028596785251035137,0.039770830964702304
13,0.1754723498931573,0.061982101419083044,0.10490553528021059,0.061982101419083044,0.10490553528021059,0.031055797138404166,0.041779740908938524
14,0.16893424505925858,0.06314219422650764,0.10357971483996502,0.06314219422650764,0.10357971483996502,0.031508339693683995,0.041646756481207636
15,0.16384458576286476,0.06363937685826104,0.10573417300473865,0.06363937685826104,0.10573417300473865,0.032734203316273774,0.04326983966750738
16,0.15880546220671748,0.063473649315578,0.10705999335608105,0.063473649315578,0.10705999335608105,0.032303646814978236,0.043219613513292204
17,0.15311982863171852,0.06695392773661701,0.10805435853068465,0.06695392773661701,0.10805435853068465,0.03394497202923549,0.04427393628756633
18,0.1502989057644814,0.06794829300012381,0.11153463695295844,0.06794829300012381,0.11153463695295844,0.0339510397912109,0.04485719252524686
